Year,League,Name,Age,Team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,Hits/AB,OBP,SLG,OPS,TB
2004,NL,Phil Nevin,33,SDP,147,623,547,78,158,31,1,26,105,66,121,0.289,0.368,0.492,0.859,269
2004,NL,C.J. Nitkowski,31,ATL,20,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Hideo Nomo,35,LAD,16,27,26,2,3,0,0,1,1,0,17,0.115,0.115,0.231,0.346,6
2004,NL,Phil Norton,28,CIN,65,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Abraham Nunez,28,PIT,112,195,182,17,43,9,0,2,13,10,36,0.236,0.275,0.319,0.593,58
2004,NL,Abraham Nunez,27,FLA,58,75,64,9,11,1,1,1,5,9,21,0.172,0.274,0.266,0.54,17
2004,NL,Vladimir Nunez,29,COL,22,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Wes Obermueller,27,MIL,24,42,39,2,15,3,0,0,5,1,14,0.385,0.4,0.462,0.862,18
2004,NL,Tomo Ohka,28,MON,14,26,25,0,2,0,0,0,0,1,8,0.08,0.115,0.08,0.195,2
2004,NL,Miguel Ojeda,29,SDP,62,174,156,23,40,3,0,8,26,15,34,0.256,0.322,0.429,0.751,67
2004,NL,Darren Oliver,33,FLA,15,21,19,0,3,0,0,0,1,0,8,0.158,0.158,0.158,0.316,3
2004,NL,Darren Oliver,33,HOU,10,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Ray Olmedo,23,CIN,8,2,1,0,0,0,0,0,0,1,0,0,0.5,0,0.5,0
2004,NL,Tim Olson,25,ARI,48,114,97,8,18,7,0,2,5,16,18,0.186,0.301,0.32,0.62,31
2004,NL,Rey Ordonez,33,CHC,23,67,61,2,10,3,0,1,5,2,14,0.164,0.19,0.262,0.453,16
2004,NL,Eddie Oropesa,32,SDP,16,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Russ Ortiz,30,ATL,32,71,59,1,6,2,0,0,1,1,17,0.102,0.131,0.136,0.267,8
2004,NL,Antonio Osuna,31,SDP,29,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Roy Oswalt,26,HOU,35,89,71,1,10,1,0,0,6,3,16,0.141,0.184,0.155,0.339,11
2004,NL,Akinori Otsuka,32,SDP,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Lyle Overbay,27,MIL,159,668,579,83,174,53,1,16,87,81,128,0.301,0.385,0.478,0.863,277
2004,NL,Juan Padilla,27,CIN,12,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Vicente Padilla,26,PHI,20,40,35,2,4,0,0,0,3,2,17,0.114,0.162,0.114,0.276,4
2004,NL,Orlando Palmeiro,35,HOU,102,156,133,19,32,5,0,3,12,18,19,0.241,0.344,0.346,0.69,46
2004,NL,Jose Parra,31,NYM,11,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Val Pascucci,25,MON,32,74,62,6,11,1,0,2,6,10,22,0.177,0.297,0.29,0.588,18
2004,NL,Corey Patterson,24,CHC,157,687,631,91,168,33,6,24,72,45,168,0.266,0.32,0.452,0.771,285
2004,NL,John Patterson,26,MON,19,39,33,0,4,0,0,0,1,1,17,0.121,0.147,0.121,0.268,4
2004,NL,Carl Pavano,28,FLA,29,79,68,4,13,3,0,2,6,1,24,0.191,0.214,0.324,0.538,22
2004,NL,Jay Payton,31,SDP,143,511,458,57,119,17,4,8,55,43,56,0.26,0.326,0.367,0.693,168
2004,NL,Josh Pearce,26,STL,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Jake Peavy,23,SDP,27,68,59,5,10,1,0,0,3,4,17,0.169,0.222,0.186,0.409,11
2004,NL,Kit Pellow,30,COL,59,133,121,15,29,5,1,2,10,8,43,0.24,0.308,0.347,0.655,42
2004,NL,Wily Mo Pena,22,CIN,110,364,336,45,87,10,1,26,66,22,108,0.259,0.316,0.527,0.843,177
2004,NL,Brad Penny,26,FLA,20,48,47,1,3,0,0,0,1,0,13,0.064,0.064,0.064,0.128,3
2004,NL,Brad Penny,26,LAD,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Antonio Perez,24,LAD,13,14,13,5,3,1,0,0,0,0,5,0.231,0.286,0.308,0.593,4
2004,NL,Eddie Perez,36,ATL,74,188,170,14,39,12,0,3,13,11,29,0.229,0.286,0.353,0.639,60
2004,NL,Neifi Perez,31,SFG,103,353,319,28,74,12,1,2,33,21,35,0.232,0.276,0.295,0.571,94
2004,NL,Neifi Perez,31,CHC,23,67,62,12,23,5,0,2,6,3,6,0.371,0.4,0.548,0.948,34
2004,NL,Odalis Perez,26,LAD,30,70,62,5,7,2,0,0,2,2,17,0.113,0.141,0.145,0.286,9
2004,NL,Oliver Perez,22,PIT,30,72,58,2,11,0,0,0,0,4,22,0.19,0.242,0.19,0.432,11
2004,NL,Tomas Perez,30,PHI,86,190,176,22,38,13,2,6,21,9,44,0.216,0.257,0.415,0.671,73
2004,NL,Matt Perisho,29,FLA,64,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Andy Pettitte,32,HOU,15,29,23,0,4,1,0,0,2,3,5,0.174,0.269,0.217,0.487,5
2004,NL,Tommy Phelps,30,FLA,18,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Travis Phelps,26,MIL,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Jason Phillips,27,NYM,128,412,362,34,79,18,0,7,34,35,42,0.218,0.298,0.326,0.624,118
2004,NL,Mike Piazza,35,NYM,129,528,455,47,121,21,0,20,54,68,78,0.266,0.362,0.444,0.806,202
2004,NL,Jorge Piedra,25,COL,38,98,91,15,27,8,0,3,10,5,19,0.297,0.34,0.484,0.824,44
2004,NL,Juan Pierre,26,FLA,162,748,678,100,221,22,12,3,49,45,35,0.326,0.374,0.407,0.781,276
2004,NL,A.J. Pierzynski,27,SFG,131,510,471,45,128,28,2,11,77,19,27,0.272,0.319,0.41,0.729,193
2004,NL,Scott Podsednik,28,MIL,154,713,640,85,156,27,7,12,39,58,105,0.244,0.313,0.364,0.677,233
2004,NL,Placido Polanco,28,PHI,126,555,503,74,150,21,0,17,55,27,39,0.298,0.345,0.441,0.786,222
2004,NL,Colin Porter,28,STL,23,35,35,3,11,1,0,1,2,0,13,0.314,0.314,0.429,0.743,15
2004,NL,Brian Powell,30,PHI,16,9,8,0,1,0,0,0,0,0,5,0.125,0.125,0.125,0.25,1
2004,NL,Andy Pratt,24,CHC,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Todd Pratt,37,PHI,45,149,128,16,33,5,0,3,16,18,38,0.258,0.351,0.367,0.719,47
2004,NL,Mark Prior,23,CHC,20,44,36,5,5,0,0,0,0,2,20,0.139,0.184,0.139,0.323,5
2004,NL,Brandon Puffer,28,SDP,13,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Albert Pujols,24,STL,154,692,592,133,196,51,2,46,123,84,52,0.331,0.415,0.657,1.072,389
2004,NL,Chad Qualls,25,HOU,25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Humberto Quintero,24,SDP,23,78,72,7,18,3,0,2,10,5,16,0.25,0.295,0.375,0.67,27
2004,NL,Aramis Ramirez,26,CHC,145,606,547,99,174,32,1,36,103,49,62,0.318,0.373,0.578,0.951,316
2004,NL,Elizardo Ramirez,21,PHI,6,1,0,0,0,0,0,0,0,1,0,,1,,,0
2004,NL,Horacio Ramirez,24,ATL,11,22,21,0,2,0,0,0,1,0,5,0.095,0.095,0.095,0.19,2
2004,NL,Steve Randolph,30,ARI,45,12,12,4,5,3,0,0,3,0,3,0.417,0.417,0.667,1.083,8
2004,NL,Cody Ransom,28,SFG,78,78,68,13,17,6,0,1,11,6,20,0.25,0.32,0.382,0.702,26
2004,NL,Jon Rauch,25,MON,9,6,6,1,1,0,0,1,2,0,4,0.167,0.167,0.667,0.833,4
2004,NL,Tim Redding,26,HOU,26,30,29,1,4,0,0,0,0,0,13,0.138,0.138,0.138,0.276,4
2004,NL,Tike Redman,27,PIT,155,581,546,65,153,19,4,8,51,23,52,0.28,0.31,0.374,0.684,204
2004,NL,Mike Redmond,33,FLA,81,273,246,19,63,15,0,2,25,14,28,0.256,0.315,0.341,0.656,84
2004,NL,Steve Reed,39,COL,61,2,2,0,1,0,0,0,0,0,1,0.5,0.5,0.5,1,1
2004,NL,Brian Reith,26,CIN,20,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Chris Reitsma,26,ATL,80,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Mike Remlinger,38,CHC,46,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Edgar Renteria,27,STL,149,642,586,84,168,37,0,10,72,39,78,0.287,0.327,0.401,0.728,235
2004,NL,Alberto Reyes,34,STL,12,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1
2004,NL,Jose Reyes,21,NYM,53,229,220,33,56,16,2,2,14,5,31,0.255,0.271,0.373,0.644,82
2004,NL,Rene Reyes,26,COL,28,66,61,5,9,2,0,0,1,5,17,0.148,0.212,0.18,0.392,11
2004,NL,Shane Reynolds,36,ARI,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,John Riedling,28,CIN,67,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Carlos Rivera,26,PIT,7,17,15,1,3,0,0,0,1,1,3,0.2,0.25,0.2,0.45,3
2004,NL,Juan Rivera,25,MON,134,426,391,48,120,24,1,12,49,34,45,0.307,0.364,0.465,0.829,182
2004,NL,Dave Roberts,32,LAD,68,270,233,45,59,4,7,2,21,28,31,0.253,0.34,0.356,0.696,83
2004,NL,Grant Roberts,26,NYM,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Willis Roberts,29,PIT,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Kerry Robinson,30,SDP,80,101,92,20,27,4,0,0,5,5,8,0.293,0.33,0.337,0.667,31
2004,NL,Felix Rodriguez,31,SFG,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Felix Rodriguez,31,PHI,23,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Scott Rolen,29,STL,142,593,500,109,157,32,4,34,124,72,92,0.314,0.409,0.598,1.007,299
2004,NL,Jimmy Rollins,25,PHI,154,725,657,119,190,43,12,14,73,57,73,0.289,0.348,0.455,0.803,299
2004,NL,Jason Romano,25,CIN,22,29,26,3,4,0,0,1,3,2,10,0.154,0.214,0.269,0.484,7
2004,NL,David Ross,27,LAD,70,190,165,13,28,3,1,5,15,15,62,0.17,0.253,0.291,0.544,48
2004,NL,Kirk Rueter,33,SFG,32,67,61,4,8,2,0,0,2,3,7,0.131,0.172,0.164,0.336,10
2004,NL,Glendon Rusch,29,CHC,32,46,39,3,6,1,0,2,3,0,11,0.154,0.154,0.333,0.487,13
2004,NL,Donnie Sadler,29,ARI,18,24,23,1,3,2,0,0,0,1,7,0.13,0.167,0.217,0.384,5
2004,NL,Chris Saenz,22,MIL,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Olmedo Saenz,33,LAD,77,128,111,17,31,1,0,8,22,12,33,0.279,0.352,0.505,0.856,56
2004,NL,Duaner Sanchez,24,LAD,63,5,4,1,1,1,0,0,2,0,1,0.25,0.25,0.5,0.75,2
2004,NL,Freddy Sanchez,26,PIT,9,20,19,2,3,0,0,0,2,0,3,0.158,0.158,0.158,0.316,3
2004,NL,Jesus Sanchez,29,CIN,3,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,NL,Reggie Sanders,36,STL,135,487,446,64,116,27,3,22,67,33,118,0.26,0.315,0.482,0.797,215
2004,NL,Victor Santos,27,MIL,29,47,39,0,2,1,0,0,1,2,20,0.051,0.098,0.077,0.174,3
2004,NL,Jason Schmidt,31,SFG,30,84,66,4,9,0,0,2,3,4,30,0.136,0.197,0.227,0.424,15
2004,NL,Brian Schneider,27,MON,135,488,436,40,112,20,3,12,49,42,63,0.257,0.325,0.399,0.724,174
2004,NL,Rudy Seanez,35,FLA,23,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Jae Weong Seo,27,NYM,25,38,32,2,5,1,0,0,1,2,9,0.156,0.229,0.188,0.416,6
2004,NL,Scott Service,37,ARI,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Richie Sexson,29,ARI,23,104,90,20,21,4,0,9,23,14,21,0.233,0.337,0.578,0.914,52
2004,NL,Ben Sheets,25,MIL,33,81,67,2,9,0,0,0,1,5,22,0.134,0.194,0.134,0.329,9
2004,NL,Randall Simon,29,PIT,61,193,175,14,34,6,0,3,14,15,17,0.194,0.264,0.28,0.544,49
2004,NL,Jason Simontacchi,30,STL,14,2,2,1,1,0,0,0,0,0,0,0.5,0.5,0.5,1,1
2004,NL,Allan Simpson,26,COL,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Terrmel Sledge,27,MON,133,446,398,45,107,20,6,15,62,40,66,0.269,0.336,0.462,0.799,184
2004,NL,Aaron Small,32,FLA,7,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Travis Smith,31,ATL,14,8,8,0,1,0,0,0,0,0,1,0.125,0.125,0.125,0.25,1
2004,NL,John Smoltz,37,ATL,69,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Esix Snead,28,NYM,1,0,0,1,0,0,0,0,0,0,0,,,,,0
2004,NL,Ian Snell,22,PIT,3,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,J.T. Snow,36,SFG,107,417,346,62,113,32,1,12,60,58,61,0.327,0.429,0.529,0.958,183
2004,NL,Chris Snyder,23,ARI,29,110,96,10,23,6,0,5,15,13,25,0.24,0.327,0.458,0.786,44
2004,NL,Sammy Sosa,35,CHC,126,539,478,69,121,21,0,35,80,56,133,0.253,0.332,0.517,0.849,247
2004,NL,Steve Sparks,38,ARI,27,32,31,0,4,0,0,0,1,0,14,0.129,0.129,0.129,0.258,4
2004,NL,Shane Spencer,32,NYM,74,204,185,21,52,10,1,4,26,13,37,0.281,0.332,0.411,0.742,76
2004,NL,Junior Spivey,29,MIL,59,263,228,33,62,13,0,7,28,25,48,0.272,0.359,0.421,0.78,96
2004,NL,Russ Springer,35,HOU,16,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Mike Stanton,37,NYM,79,2,2,0,1,0,0,0,1,0,1,0.5,0.5,0.5,1,1
2004,NL,Denny Stark,29,COL,6,9,8,0,0,0,0,0,0,1,3,0,0.111,0,0.111,0
2004,NL,Scott Stewart,28,LAD,11,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Ricky Stone,29,HOU,15,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Ricky Stone,29,SDP,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Chris Stynes,31,PIT,74,174,162,16,35,10,0,1,16,9,23,0.216,0.266,0.296,0.562,48
2004,NL,Jeff Suppan,29,STL,30,65,57,3,4,0,0,0,0,1,11,0.07,0.086,0.07,0.156,4
2004,NL,Larry Sutton,34,FLA,8,6,5,0,1,0,0,0,1,1,2,0.2,0.333,0.2,0.533,1
2004,NL,Brian Sweeney,30,SDP,6,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Mark Sweeney,34,COL,122,215,177,25,47,12,2,9,40,32,51,0.266,0.377,0.508,0.885,90
2004,NL,Jason Szuminski,25,SDP,7,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,So Taguchi,34,STL,109,206,179,26,52,10,2,3,25,12,23,0.291,0.337,0.419,0.756,75
2004,NL,Dennis Tankersley,25,SDP,8,10,8,0,2,0,0,0,1,1,4,0.25,0.333,0.25,0.583,2
2004,NL,Julian Tavarez,31,STL,75,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Willy Taveras,22,HOU,10,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Michael Tejera,27,FLA,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Amaury Telemaco,30,PHI,41,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Luis Terrero,24,ARI,62,255,229,21,56,14,0,4,14,20,78,0.245,0.319,0.358,0.677,82
2004,NL,Charles Thomas,25,ATL,83,267,236,35,68,8,4,7,31,21,45,0.288,0.368,0.445,0.813,105
2004,NL,Jim Thome,33,PHI,143,618,508,97,139,28,1,42,105,104,144,0.274,0.396,0.581,0.977,295
2004,NL,John Thomson,30,ATL,31,76,66,3,13,1,0,0,4,0,24,0.197,0.197,0.212,0.409,14
2004,NL,Joe Thurston,24,LAD,17,18,17,1,3,1,1,0,1,0,5,0.176,0.167,0.353,0.52,6
2004,NL,Brett Tomko,31,SFG,33,77,62,3,7,1,0,0,0,2,27,0.113,0.141,0.129,0.27,8
2004,NL,Tony Torcato,24,SFG,13,12,9,1,5,0,0,0,2,1,0,0.556,0.583,0.556,1.139,5
2004,NL,Yorvit Torrealba,25,SFG,64,196,172,19,39,7,3,6,23,17,31,0.227,0.302,0.407,0.709,70
2004,NL,Salomon Torres,32,PIT,82,2,2,0,1,1,0,0,0,0,1,0.5,0.5,1,1.5,2
2004,NL,Steve Trachsel,33,NYM,33,71,59,6,11,1,0,0,5,1,17,0.186,0.2,0.203,0.403,12
2004,NL,Andy Tracy,30,COL,15,17,16,1,3,1,0,0,1,1,8,0.188,0.235,0.25,0.485,4
2004,NL,Chad Tracy,24,ARI,143,532,481,45,137,29,3,8,53,45,60,0.285,0.343,0.407,0.75,196
2004,NL,Matt Treanor,28,FLA,29,61,55,7,13,2,0,0,1,4,13,0.236,0.311,0.273,0.584,15
2004,NL,Chris Tremie,34,HOU,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Chin-hui Tsao,23,COL,10,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Michael Tucker,33,SFG,140,547,464,77,119,21,6,13,62,70,106,0.256,0.353,0.412,0.765,191
2004,NL,T.J. Tucker,25,MON,51,12,12,1,1,0,0,0,0,0,4,0.083,0.083,0.083,0.167,1
2004,NL,Chase Utley,25,PHI,94,287,267,36,71,11,2,13,57,15,40,0.266,0.308,0.468,0.776,125
2004,NL,Ismael Valdez,30,SDP,21,41,35,4,6,3,0,0,5,2,9,0.171,0.211,0.257,0.468,9
2004,NL,Ismael Valdez,30,FLA,11,18,17,2,4,1,0,0,0,1,4,0.235,0.278,0.294,0.572,5
2004,NL,Merkin Valdez,22,SFG,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Eric Valent,27,NYM,130,300,270,39,72,15,2,13,34,28,61,0.267,0.337,0.481,0.818,130
2004,NL,Javier Valentin,28,CIN,82,222,202,18,47,10,1,6,20,17,36,0.233,0.293,0.381,0.674,77
2004,NL,Joe Valentine,24,CIN,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Jose Valverde,26,ARI,26,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,John Van Benschoten,24,PIT,6,11,8,2,1,0,0,1,2,1,3,0.125,0.222,0.5,0.722,4
2004,NL,Todd Van Poppel,32,CIN,47,23,17,1,3,0,0,0,1,1,6,0.176,0.222,0.176,0.399,3
2004,NL,John Vander Wal,38,CIN,42,55,51,2,6,2,0,2,4,4,20,0.118,0.182,0.275,0.456,14
2004,NL,Claudio Vargas,26,MON,42,29,22,0,1,0,0,0,0,0,8,0.045,0.045,0.045,0.091,1
2004,NL,Ramon Vazquez,27,SDP,52,132,115,12,27,3,2,1,13,11,24,0.235,0.297,0.322,0.619,37
2004,NL,Mike Venafro,30,LAD,17,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Robin Ventura,36,LAD,102,175,152,19,37,3,0,5,28,22,31,0.243,0.337,0.362,0.699,55
2004,NL,Jose Vidro,29,MON,110,467,412,51,121,24,0,14,60,49,43,0.294,0.367,0.454,0.821,187
2004,NL,Brandon Villafuerte,28,ARI,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Oscar Villarreal,22,ARI,17,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Jose Vizcaino,36,HOU,138,385,358,34,98,21,3,3,33,20,39,0.274,0.311,0.374,0.685,134
2004,NL,Luis Vizcaino,29,MIL,70,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Ryan Vogelsong,26,PIT,32,44,31,2,7,2,0,0,3,2,13,0.226,0.265,0.29,0.555,9
2004,NL,Billy Wagner,32,PHI,42,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Ryan Wagner,21,CIN,49,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Kevin Walker,27,SFG,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Larry Walker,37,COL,38,138,108,22,35,9,3,6,20,25,23,0.324,0.464,0.63,1.093,68
2004,NL,Larry Walker,37,STL,44,178,150,29,42,7,1,11,27,24,34,0.28,0.393,0.56,0.953,84
2004,NL,Todd Walker,31,CHC,129,424,372,60,102,19,4,15,50,43,52,0.274,0.352,0.468,0.82,174
2004,NL,Tyler Walker,28,SFG,48,7,7,0,0,0,0,0,0,0,5,0,0,0,0,0
2004,NL,Daryle Ward,29,PIT,79,321,293,39,73,17,2,15,57,22,45,0.249,0.305,0.474,0.78,139
2004,NL,Steve Watkins,25,SDP,11,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Justin Wayne,25,FLA,19,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,David Weathers,34,NYM,29,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,David Weathers,34,HOU,25,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,David Weathers,34,FLA,8,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Jeff Weaver,27,LAD,33,78,70,3,15,2,1,0,2,1,26,0.214,0.225,0.271,0.497,19
2004,NL,Brandon Webb,25,ARI,33,71,64,3,6,0,0,0,4,3,36,0.094,0.134,0.094,0.228,6
2004,NL,Todd Wellemeyer,25,CHC,20,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,David Wells,41,SDP,29,69,57,2,6,0,0,0,3,3,24,0.105,0.164,0.105,0.269,6
2004,NL,Kip Wells,27,PIT,23,50,43,4,8,3,1,0,0,3,20,0.186,0.239,0.302,0.541,13
2004,NL,Turk Wendell,37,COL,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Jayson Werth,25,LAD,89,326,290,56,76,11,3,16,47,30,85,0.262,0.338,0.486,0.825,141
2004,NL,Dan Wheeler,26,NYM,30,6,5,1,1,0,0,0,0,0,1,0.2,0.2,0.2,0.4,1
2004,NL,Dan Wheeler,26,HOU,14,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Gabe White,32,CIN,40,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Ty Wigginton,26,NYM,86,339,312,46,89,23,2,12,42,23,48,0.285,0.334,0.487,0.821,152
2004,NL,Ty Wigginton,26,PIT,58,206,182,17,40,7,0,5,24,22,34,0.22,0.306,0.341,0.646,62
2004,NL,Brad Wilkerson,27,MON,160,688,572,112,146,39,2,32,67,106,152,0.255,0.374,0.498,0.872,285
2004,NL,David Williams,25,PIT,10,9,9,0,1,0,0,0,0,0,3,0.111,0.111,0.111,0.222,1
2004,NL,Gerald Williams,37,NYM,57,138,129,17,30,8,2,4,11,8,26,0.233,0.277,0.419,0.696,54
2004,NL,Jerome Williams,22,SFG,20,43,36,1,5,0,0,0,0,1,14,0.139,0.162,0.139,0.301,5
2004,NL,Woody Williams,37,STL,32,70,61,3,11,4,0,0,2,1,22,0.18,0.2,0.246,0.446,15
2004,NL,Josh Willingham,25,FLA,12,29,25,2,5,0,0,1,1,4,8,0.2,0.31,0.32,0.63,8
2004,NL,Dontrelle Willis,22,FLA,40,84,74,5,15,2,1,1,3,4,17,0.203,0.244,0.297,0.541,22
2004,NL,Craig Wilson,27,PIT,155,644,561,97,148,35,5,29,82,50,169,0.264,0.354,0.499,0.853,280
2004,NL,Jack Wilson,26,PIT,157,693,652,82,201,41,12,11,59,26,71,0.308,0.335,0.459,0.794,299
2004,NL,Paul Wilson,31,CIN,28,70,60,2,6,2,0,0,2,2,37,0.1,0.143,0.133,0.276,8
2004,NL,Preston Wilson,29,COL,58,222,202,24,50,11,0,6,29,17,49,0.248,0.315,0.391,0.706,79
2004,NL,Tom Wilson,33,NYM,4,5,4,0,1,0,0,0,0,1,2,0.25,0.4,0.25,0.65,1
2004,NL,Tom Wilson,33,LAD,9,8,8,1,1,0,0,0,0,0,3,0.125,0.125,0.125,0.25,1
2004,NL,Vance Wilson,31,NYM,79,177,157,18,43,10,1,4,21,11,24,0.274,0.335,0.427,0.762,67
2004,NL,Dewayne Wise,26,ATL,77,175,162,24,37,9,4,6,17,9,28,0.228,0.272,0.444,0.716,72
2004,NL,Matt Wise,28,MIL,30,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Jay Witasick,31,SDP,41,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Randy Wolf,27,PHI,24,55,45,6,12,2,0,3,8,1,10,0.267,0.277,0.511,0.788,23
2004,NL,Tony Womack,34,STL,145,606,553,91,170,22,3,5,38,36,60,0.307,0.349,0.385,0.735,213
2004,NL,Kerry Wood,27,CHC,22,53,45,2,6,1,0,1,3,2,11,0.133,0.167,0.222,0.389,10
2004,NL,Shawn Wooten,31,PHI,33,57,53,2,9,3,0,0,2,2,9,0.17,0.228,0.226,0.454,12
2004,NL,Tim Worrell,36,PHI,73,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,David Wright,21,NYM,69,283,263,41,77,17,1,14,40,14,40,0.293,0.332,0.525,0.857,138
2004,NL,Jamey Wright,29,COL,14,27,19,1,1,1,0,0,0,0,12,0.053,0.053,0.105,0.158,2
2004,NL,Jaret Wright,28,ATL,30,65,57,4,6,1,0,1,4,2,33,0.105,0.136,0.175,0.311,10
2004,NL,Michael Wuertz,25,CHC,30,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Tyler Yates,26,NYM,21,12,11,0,1,0,0,0,0,0,5,0.091,0.091,0.091,0.182,1
2004,NL,Jason Young,24,COL,2,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2004,NL,Carlos Zambrano,23,CHC,30,82,70,8,16,1,0,1,5,3,29,0.229,0.257,0.286,0.542,20
2004,NL,Victor Zambrano,28,NYM,3,7,6,0,1,0,0,0,0,0,1,0.167,0.167,0.167,0.333,1
2004,NL,Todd Zeile,38,NYM,137,396,348,30,81,16,0,9,35,44,83,0.233,0.319,0.356,0.675,124
2004,NL,Alan Zinter,36,ARI,28,40,34,2,7,2,0,1,6,5,15,0.206,0.3,0.353,0.653,12
2004,NL,LgAvg per 600 PA,,,222,600,531,72,139,28,3,17,68,52,104,0.262,0.332,0.422,0.754,224
2005,AL,Brent Abernathy,27,MIN,24,79,67,5,16,1,0,1,6,7,9,0.239,0.316,0.299,0.614,20
2005,AL,Russ Adams,24,TOR,139,545,481,68,123,27,5,8,63,50,57,0.256,0.325,0.383,0.707,184
2005,AL,Jeremy Affeldt,26,KCR,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2005,AL,Chad Allen,30,TEX,21,56,53,5,15,1,1,0,5,2,13,0.283,0.309,0.34,0.649,18
